FPS,LATENCY (MS)
59.5238,39
59.5238,39
59.5238,37
61.3497,38
59.5238,39
59.5238,38
59.8802,37
60.6061,39
59.5238,42
58.4795,38
60.241,38
60.6061,40
59.5238,37
60.241,42
58.8235,42
58.8235,37
59.8802,39
59.1716,38
59.8802,37
61.7284,39
59.8802,39
59.5238,39
60.241,39
59.5238,38
60.9756,41
60.241,39
59.8802,35
61.3497,38
60.241,39
59.5238,39
59.8802,42
58.8235,38
60.6061,38
60.241,38
60.241,38
61.3497,38
60.241,37
59.5238,39
59.8802,38
60.241,38
60.241,38
61.7284,38
59.8802,38
59.5238,39
59.8802,38
59.8802,39
59.5238,42
58.4795,39
59.8802,38
59.8802,39
59.8802,38
59.8802,39
59.1716,40
59.8802,38
60.241,42
58.4795,39
60.241,42
59.8802,39
59.8802,38
60.241,42
58.8235,42
58.4795,38
60.9756,38
60.6061,37
60.241,38
61.7284,39
59.8802,39
60.9756,38
60.6061,38
59.8802,38
61.3497,38
61.7284,38
59.8802,37
60.241,38
59.8802,38
59.8802,37
60.6061,38
60.6061,37
60.241,37
60.241,38
59.8802,39
59.5238,38
59.8802,38
59.8802,38
59.8802,41
58.8235,42
58.4795,38
59.8802,38
59.5238,38
59.8802,39
59.8802,37
60.6061,34
61.3497,38
59.8802,38
59.8802,38
61.3497,38
61.3497,37
60.241,38
60.241,38
59.8802,38
60.241,38
59.8802,37
58.8235,37
60.241,37
60.241,38
59.8802,37
60.241,38
59.8802,37
59.8802,38
59.8802,42
58.8235,39
59.5238,39
59.5238,42
58.4795,37
60.241,38
59.8802,42
58.4795,39
59.5238,41
58.8235,39
59.8802,38
61.3497,39
59.8802,42
59.1716,39
60.9756,39
59.1716,37
60.241,39
60.9756,41
59.1716,38
60.9756,38
60.241,37
59.8802,35
61.7284,35
62.5,38
60.241,38
60.6061,38
59.8802,38
59.8802,38
61.3497,39
59.8802,37
60.241,35
61.3497,38
58.8235,37
59.1716,39
59.8802,38
59.8802,38
59.8802,38
60.241,38
59.8802,38
60.241,39
59.5238,38
58.8235,37
60.241,40
59.1716,38
60.241,37
59.8802,38
59.8802,38
60.241,38
59.8802,37
60.241,38
60.241,39
59.5238,38
59.8802,38
60.6061,37
60.241,38
59.5238,38
60.241,39
59.5238,39
59.5238,39
59.5238,40
59.1716,39
59.8802,38
59.8802,38
59.8802,37
59.8802,38
60.6061,39
59.5238,38
60.241,39
60.241,42
58.8235,41
59.5238,35
61.7284,38
59.8802,37
60.241,39
59.5238,39
59.5238,34
61.7284,39
59.8802,37
60.6061,42
59.8802,39
60.9756,42
57.4713,37
60.241,42
58.4795,35
61.3497,35
61.3497,35
59.8802,38
59.8802,42
58.1395,39
61.3497,42
58.8235,41
60.241,39
59.5238,36
62.1118,36
59.8802,34
60.241,42
57.4713,38
60.241,42
60.241,39
59.8802,38
61.7284,38
61.3497,38
60.241,35
60.6061,35
60.241,35
59.8802,38
61.3497,37
60.241,38
61.3497,38
60.241,38
59.8802,35
60.9756,34
61.3497,35
59.8802,37
58.8235,37
59.1716,38
60.241,38
59.8802,38
59.8802,36
60.9756,35
60.9756,34
59.8802,39
58.4795,38
58.8235,37
60.241,38
59.8802,38
59.8802,37
60.241,38
60.241,38
59.1716,37
59.1716,38
58.8235,38
60.241,39
59.5238,42
58.4795,38
59.8802,38
59.8802,38
59.8802,38
59.8802,37
59.8802,38
59.8802,38
60.241,37
60.241,42
59.1716,38
61.3497,39
59.5238,36
60.9756,39
59.5238,36
60.6061,43
58.4795,42
58.4795,39
59.5238,39
59.5238,39
60.9756,38
59.5238,39
60.241,38
59.1716,39
59.8802,42
58.1395,37
61.7284,38
60.9756,39
51.5464,52
55.5556,43
57.1429,39
60.241,38
60.241,39
59.5238,39
60.241,42
59.8802,38
59.8802,38
60.6061,38
72.4638,38
65.3595,40
62.8931,42
58.8235,42
58.4795,39
60.241,38
60.241,39
60.9756,39
59.8802,38
59.8802,37
59.8802,38
60.241,37
60.9756,37
61.7284,38
61.7284,38
60.241,37
60.241,38
60.6061,39
59.8802,38
59.8802,38
60.241,42
58.4795,42
58.1395,38
59.8802,37
59.8802,37
60.241,39
59.5238,39
59.5238,38
60.241,38
60.241,38
59.8802,37
61.7284,39
61.3497,38
59.8802,38
59.8802,38
59.8802,38
60.241,38
59.8802,39
59.8802,38
59.8802,38
59.8802,38
59.5238,39
59.8802,37
60.241,38
60.241,43
58.1395,38
59.8802,39
60.241,38
60.241,37
60.241,35
61.3497,37
60.6061,37
60.6061,37
59.8802,37
60.241,37
62.1118,38
60.241,38
60.241,37
60.241,37
59.8802,38
58.8235,37
59.8802,38
59.8802,42
58.4795,37
59.5238,37
59.5238,37
59.8802,37
60.241,38
59.8802,38
59.8802,38
59.8802,38
59.5238,39
59.5238,41
60.241,43
58.1395,39
59.8802,40
59.1716,40
59.1716,39
59.5238,39
59.5238,38
60.241,38
60.241,38
59.8802,38
61.3497,38
62.1118,38
59.8802,38
60.6061,41
59.1716,38
59.8802,39
60.241,35
60.9756,38
59.5238,39
60.241,39
59.5238,39
59.5238,38
60.241,38
60.241,37
61.3497,38
60.6061,42
58.8235,38
58.8235,37
60.6061,40
59.5238,39
59.8802,39
59.8802,36
60.9756,42
58.4795,39
59.8802,38
59.8802,38
61.3497,35
60.9756,38
59.8802,38
60.6061,38
60.241,39
60.241,38
59.1716,38
61.7284,39
59.8802,38
59.8802,37
60.241,38
59.1716,42
58.4795,38
60.241,38
60.241,39
59.8802,38
60.241,39
59.5238,41
59.1716,38
59.8802,44
57.8035,46
56.8182,38
60.9756,37
60.241,35
60.9756,35
61.3497,35
60.6061,36
60.9756,36
61.7284,35
61.3497,36
62.8931,39
62.8931,38
60.241,40
58.8235,38
58.8235,39
58.8235,39
58.8235,34
60.241,35
60.6061,38
58.8235,38
59.1716,40
59.8802,38
59.8802,39
60.241,36
60.9756,39
59.8802,38
60.241,39
58.8235,39
58.4795,39
59.5238,42
58.8235,38
60.241,39
60.241,39
60.241,38
59.1716,42
59.1716,44
58.1395,43
58.4795,35
61.3497,36
61.3497,42
59.8802,38
60.6061,38
60.241,39
59.8802,39
59.8802,35
62.5,38
62.1118,38
61.7284,39
58.8235,39
58.8235,37
61.7284,35
60.9756,39
59.5238,41
59.1716,38
60.241,34
59.8802,38
59.8802,39
59.8802,41
59.1716,39
59.8802,39
59.5238,39
58.4795,37
60.6061,38
61.3497,37
60.241,34
60.241,39
59.8802,37
60.241,41
59.8802,39
60.241,37
60.6061,38
60.241,38
59.8802,38
59.8802,38
59.5238,38
58.8235,38
60.241,37
59.8802,38
61.3497,38
60.241,37
59.8802,42
58.8235,37
59.8802,37
60.241,38
60.241,38
59.8802,37
60.241,39
59.8802,37
60.241,37
60.241,42
58.4795,38
61.3497,37
60.241,39
59.5238,38
59.8802,38
59.8802,39
59.5238,39
59.8802,41
58.4795,39
59.5238,39
60.9756,41
58.8235,43
58.1395,42
58.8235,37
60.241,39
59.8802,38
60.241,39
59.8802,40
60.6061,38
60.241,39
59.8802,42
59.8802,38
61.7284,38
61.3497,43
58.1395,38
60.241,42
58.4795,38
60.6061,38
60.6061,38
59.8802,41
59.5238,42
59.8802,39
59.5238,44
58.1395,42
60.241,38
59.8802,44
59.5238,43
58.1395,38
59.8802,40
59.5238,39
60.6061,37
61.7284,40
59.8802,42
60.6061,43
59.5238,38
60.241,38
62.1118,39
61.3497,39
59.8802,38
60.241,37
60.6061,38
59.8802,38
60.6061,42
59.8802,43
60.241,38
59.8802,39
59.5238,39
60.241,39
59.8802,38
60.241,39
59.5238,39
59.5238,38
59.8802,39
61.3497,38
61.7284,38
59.8802,42
59.1716,38
60.241,38
59.8802,37
60.241,38
60.241,38
60.241,39
59.8802,38
59.8802,38
59.8802,43
58.1395,38
61.3497,38
59.8802,38
60.241,39
59.5238,38
59.8802,39
59.8802,38
60.241,39
59.8802,38
60.241,39
61.7284,38
59.8802,38
60.241,38
60.241,37
60.6061,38
60.241,38
60.241,38
59.5238,39
60.241,39
59.5238,38
60.241,44
58.1395,39
59.5238,39
59.5238,39
59.5238,42
58.4795,41
58.8235,43
58.8235,39
59.8802,38
60.241,40
59.5238,38
62.1118,37
60.241,38
60.241,35
60.9756,35
62.5,42
59.8802,38
61.7284,38
60.241,36
60.9756,36
61.3497,35
60.9756,39
59.8802,39
59.8802,39
58.8235,39
58.8235,42
59.8802,38
59.8802,36
60.9756,39
58.8235,34
60.241,42
57.4713,38
60.241,39
59.8802,39
60.241,42
58.8235,41
60.241,42
58.8235,39
58.8235,37
60.241,34
60.241,35
62.8931,38
59.8802,39
60.241,38
60.241,37
61.7284,38
61.3497,38
61.3497,41
59.1716,38
60.241,39
58.4795,37
59.1716,42
58.8235,38
59.8802,41
58.8235,38
59.5238,38
59.5238,41
58.4795,40
59.8802,37
59.8802,38
59.8802,41
58.4795,38
60.9756,37
60.6061,38
60.9756,37
60.6061,38
60.241,38
61.3497,42
59.8802,39
59.5238,41
58.8235,38
61.3497,37
60.241,38
59.1716,43
58.4795,39
59.1716,37
60.241,38
59.8802,41
60.241,37
60.6061,39
61.3497,38
59.8802,38
59.8802,42
59.1716,42
59.8802,41
59.1716,38
59.5238,42
58.8235,42
59.8802,38
59.8802,39
59.8802,42
58.8235,39
59.8802,38
61.3497,35
63.2911,39
60.9756,38
60.241,39
61.3497,38
61.3497,37
60.241,38
60.6061,39
60.9756,38
60.241,38
59.8802,39
58.4795,38
60.241,39
59.5238,38
60.241,38
59.8802,38
59.5238,42
58.4795,38
60.241,41
58.8235,42
58.8235,41
59.1716,37
60.241,39
60.241,39
59.5238,38
59.5238,42
58.8235,39
60.9756,38
59.8802,39
60.9756,39
60.9756,38
60.9756,42
58.4795,37
60.6061,38
60.241,39
60.241,38
61.3497,38
60.241,39
59.8802,38
59.8802,39
59.8802,39
59.8802,39
60.9756,38
59.5238,42
58.8235,39
59.8802,39
59.5238,40
59.5238,42
58.8235,37
60.241,38
60.6061,38
60.241,37
60.6061,38
60.241,37
61.3497,37
60.6061,38
60.6061,37
60.9756,38
61.3497,39
59.8802,37
60.241,37
60.241,38
59.8802,37
60.241,37
60.241,38
59.8802,39
59.5238,38
59.5238,39
59.8802,38
60.241,41
58.4795,39
59.5238,42
58.4795,41
58.4795,39
59.5238,41
58.8235,41
59.1716,38
60.241,42
58.8235,37
59.8802,42
59.8802,38
60.241,41
60.241,38
61.3497,39
59.8802,38
60.9756,38
61.3497,39
59.5238,38
61.3497,39
59.8802,38
61.3497,37
60.241,39
60.9756,38
59.5238,38
60.241,39
59.8802,38
59.8802,38
60.241,38
60.241,38
60.241,37
60.241,38
59.8802,37
60.241,37
60.6061,39
59.8802,38
60.241,37
60.241,38
60.241,38
59.8802,37
60.241,38
59.8802,37
59.8802,37
60.241,38
59.8802,38
60.241,37
60.241,38
59.8802,38
59.8802,40
58.8235,37
59.8802,39
59.5238,38
59.8802,38
59.8802,39
59.5238,38
59.8802,39
59.5238,41
58.8235,38
59.8802,39
60.9756,38
59.8802,41
59.1716,39
59.8802,41
58.4795,38
60.241,38
60.241,38
60.241,38
60.9756,38
60.241,38
60.241,37
60.241,38
61.3497,37
60.241,37
61.7284,39
59.8802,38
59.8802,41
58.8235,38
60.241,38
59.8802,37
59.8802,38
59.8802,37
59.8802,37
60.241,39
59.5238,42
58.8235,42
58.4795,40
60.6061,38
59.8802,37
60.241,38
60.241,41
58.4795,41
58.4795,38
59.8802,42
58.8235,41
60.241,42
60.241,38
60.6061,38
59.8802,39
59.5238,42
58.4795,37
61.7284,38
61.7284,38
59.8802,37
61.3497,38
61.3497,38
61.3497,41
58.4795,38
60.241,42
58.4795,39
60.9756,39
59.1716,39
59.5238,39
59.5238,41
59.1716,39
59.5238,39
59.5238,43
59.5238,39
59.5238,39
61.3497,39
60.241,39
60.241,38
60.241,39
60.241,42
59.5238,38
60.241,38
60.6061,42
60.6061,38
59.8802,42
59.1716,41
59.1716,37
60.241,39
59.8802,38
60.241,38
61.3497,39
59.8802,39
59.5238,38
61.3497,38
60.241,42
59.8802,38
60.9756,38
59.8802,42
58.8235,38
59.8802,41
58.8235,38
60.241,41
59.1716,38
59.8802,38
60.241,38
61.3497,41
58.8235,38
60.241,41
60.241,38
59.8802,38
61.3497,38
59.8802,41
59.8802,42
58.8235,37
59.8802,41
58.8235,38
61.3497,37
60.241,38
60.9756,39
59.8802,38
59.5238,38
59.8802,38
61.3497,38
61.3497,38
60.241,38
61.3497,41
58.8235,38
59.8802,38
60.241,38
60.241,39
60.241,39
59.8802,38
59.8802,38
60.241,42
58.4795,38
59.8802,39
60.9756,39
59.5238,35
60.9756,38
59.8802,38
60.241,38
60.241,38
59.8802,41
58.8235,43
59.5238,37
60.241,38
60.241,38
60.241,41
57.8035,38
59.8802,38
59.8802,38
59.8802,38
60.241,37
61.3497,41
60.6061,38
59.8802,38
59.8802,37
60.241,38
61.3497,38
60.241,37
60.241,38
60.241,37
60.241,42
58.1395,38
61.3497,41
58.8235,37
60.241,42
58.4795,35
60.9756,41
58.8235,42
58.4795,37
59.8802,42
58.1395,38
61.7284,38
59.8802,34
62.5,42
58.4795,41
60.241,37
59.1716,39
60.9756,42
59.8802,38
59.8802,39
61.3497,38
59.8802,41
58.8235,38
58.8235,41
60.241,41
59.8802,39
59.5238,38
60.241,34
62.8931,42
58.8235,38
60.241,38
59.8802,45
58.8235,42
58.4795,37
61.3497,35
62.5,39
59.8802,35
60.9756,39
58.4795,42
59.8802,42
58.4795,39
59.8802,38
62.5,38
61.3497,36
60.241,36
59.5238,38
60.241,38
58.8235,41
59.1716,39
60.9756,38
61.7284,34
61.7284,41
58.8235,42
58.8235,38
59.5238,42
57.8035,39
59.8802,38
60.241,41
59.8802,39
60.241,39
59.5238,42
57.1429,43
59.5238,42
59.8802,37
60.241,38
61.7284,42
58.8235,38
59.8802,39
60.9756,38
60.241,37
60.6061,39
61.3497,43
59.8802,41
59.8802,38
59.8802,38
59.8802,37
61.7284,38
60.241,38
60.241,37
60.241,38
59.8802,37
60.241,37
62.1118,38
61.7284,40
59.1716,37
60.241,38
59.8802,38
59.8802,39
59.5238,38
59.8802,42
58.4795,42
58.4795,38
59.8802,39
59.5238,39
60.241,42
58.4795,38
59.8802,38
59.8802,38
60.6061,38
59.8802,38
61.3497,39
61.3497,39
59.5238,38
60.241,38
60.6061,39
60.9756,42
58.4795,38
59.8802,43
58.1395,38
59.8802,38
60.241,38
60.241,38
60.241,38
60.241,38
59.8802,38
60.241,38
61.7284,38
60.241,41
60.6061,39
59.8802,38
59.5238,38
59.8802,39
59.8802,39
59.5238,38
59.5238,39
59.8802,38
59.5238,37
59.8802,38
61.3497,37
60.241,37
60.6061,37
60.241,42
58.8235,41
59.1716,38
60.6061,42
58.8235,38
60.241,38
60.241,38
59.8802,37
60.241,38
59.5238,38
59.8802,37
61.3497,39
60.9756,38
59.8802,38
61.3497,39
59.8802,39
59.5238,38
59.8802,38
59.8802,38
60.241,38
59.8802,38
60.241,38
60.241,38
59.8802,37
60.241,38
60.241,38
60.241,38
60.241,38
59.8802,38
59.8802,38
60.241,38
59.8802,37
59.8802,39
59.8802,38
59.8802,37
60.241,38
60.241,38
59.8802,37
60.241,39
59.8802,38
59.8802,38
59.8802,37
60.241,37
60.241,37
60.241,37
59.8802,38
59.8802,37
59.8802,37
59.8802,38
60.241,37
60.241,37
60.241,38
59.8802,38
59.8802,37
59.8802,38
59.8802,38
59.8802,37
60.241,38
59.8802,37
60.241,37
59.8802,38
59.8802,37
60.241,38
59.8802,39
59.5238,39
59.5238,38
59.8802,39
59.5238,37
60.241,37
59.8802,42
58.1395,37
60.241,38
59.8802,43
58.4795,38
60.241,40
59.8802,38
60.241,39
59.8802,42
58.4795,34
61.3497,38
61.7284,38
59.5238,38
59.8802,41
60.6061,42
58.8235,38
60.6061,39
59.5238,38
60.241,39
60.9756,39
58.1395,38
59.8802,38
60.241,37
60.241,37
61.3497,34
62.5,38
59.8802,38
60.241,39
59.8802,38
60.241,41
59.1716,39
59.8802,37
60.241,37
59.8802,42
58.1395,38
58.8235,38
59.8802,39
59.8802,41
59.1716,38
59.8802,39
60.9756,38
60.241,37
59.8802,39
59.5238,38
61.7284,38
59.8802,42
58.8235,37
60.241,37
61.3497,42
58.8235,41
59.1716,38
59.8802,39
59.5238,38
60.241,38
59.8802,39
59.8802,38
60.9756,41
58.8235,38
59.8802,37
61.7284,37
61.3497,37
60.241,37
60.6061,37
60.241,37
60.241,37
60.6061,37
60.6061,42
59.8802,37
60.241,42
58.1395,39
59.5238,34
61.3497,35
60.6061,38
59.8802,39
59.5238,38
59.5238,43
58.1395,38
60.9756,38
59.5238,39
61.3497,42
58.8235,37
58.4795,38
59.1716,37
60.241,42
58.8235,39
59.8802,42
60.241,38
60.241,38
60.241,38
60.241,41
60.241,39
59.8802,39
59.5238,37
59.8802,38
61.7284,34
61.3497,37
61.7284,38
60.241,34
61.3497,37
60.241,38
61.3497,34
61.7284,38
60.241,38
59.8802,39
59.5238,38
58.8235,39
59.5238,38
59.8802,38
58.4795,39
59.5238,42
58.4795,42
57.1429,42
58.8235,38
59.8802,39
59.8802,39
59.8802,39
59.8802,38
59.8802,38
60.241,38
60.241,38
61.3497,39
61.3497,38
61.3497,38
59.5238,43
58.8235,38
60.241,37
60.6061,38
60.241,38
59.8802,37
60.241,38
60.241,38
60.241,37
60.241,38
60.6061,38
61.7284,37
60.241,38
59.8802,38
59.8802,37
60.241,38
59.8802,38
59.8802,37
60.241,39
59.5238,37
59.8802,37
60.241,38
59.8802,38
59.8802,37
60.241,38
59.8802,38
59.8802,38
59.8802,39
59.5238,42
58.8235,41
58.8235,39
59.5238,38
59.8802,38
59.8802,39
59.5238,38
59.8802,38
59.8802,39
59.8802,39
59.8802,37
61.7284,38
61.3497,38
60.241,37
60.241,39
59.8802,38
60.241,38
59.8802,38
60.241,38
60.241,42
58.8235,38
59.5238,38
59.8802,38
59.8802,39
59.5238,42
58.8235,38
59.8802,39
59.8802,37
59.8802,42
58.4795,38
61.7284,39
59.8802,37
59.8802,38
60.241,40
59.5238,39
60.9756,43
58.4795,43
58.4795,37
60.241,38
61.7284,42
58.1395,39
59.8802,39
59.8802,39
59.5238,39
60.241,39
60.241,38
61.7284,38
61.7284,38
59.8802,38
59.8802,38
61.7284,39
60.241,39
59.8802,39
59.8802,40
59.8802,42
58.4795,39
59.5238,39
59.8802,42
58.1395,38
59.8802,39
59.5238,38
60.241,38
59.8802,42
58.8235,39
60.241,38
61.7284,41
58.8235,43
58.4795,42
60.241,38
59.8802,38
60.6061,38
59.8802,39
59.8802,42
60.241,39
59.8802,42
58.4795,39
61.3497,39
61.3497,42
59.8802,42
58.8235,39
59.5238,42
58.4795,39
60.241,38
61.3497,42
58.8235,39
61.3497,38
60.241,37
60.6061,39
61.3497,38
61.3497,37
60.6061,42
59.8802,38
60.241,43
58.4795,39
61.3497,38
60.241,39
59.8802,38
59.5238,38
60.241,39
59.8802,39
59.5238,42
60.241,39
59.8802,39
61.3497,42
58.8235,39
59.8802,42
58.8235,42
58.8235,42
