FPS,LATENCY (MS)
29.9401,61
30.03,62
29.9401,61
30.1205,62
30.03,62
29.9401,61
29.9401,62
30.03,62
30.03,62
29.8507,61
30.1205,62
29.9401,62
30.03,62
29.9401,62
30.03,61
30.03,61
30.03,63
29.9401,62
29.9401,71
29.2398,59
30.2115,59
30.303,59
30.2115,63
29.9401,66
29.6736,59
30.2115,62
29.8507,63
29.9401,62
30.03,62
30.8642,61
29.7619,61
29.7619,62
29.7619,61
30.1205,61
30.3951,62
29.7619,61
30.1205,61
30.2115,62
30.03,61
30.03,62
29.9401,62
29.9401,62
29.9401,62
29.9401,63
29.8507,61
30.03,61
30.03,62
29.9401,62
29.9401,61
30.03,61
30.1205,62
29.9401,61
30.1205,62
30.03,61
30.1205,61
30.03,61
30.03,61
30.03,62
30.03,60
29.9401,61
29.9401,61
30.1205,60
30.03,61
30.03,61
29.9401,61
30.03,61
29.9401,62
29.9401,60
30.03,61
30.03,61
30.03,62
28.9855,61
29.9401,65
29.5858,62
30.03,61
29.9401,59
30.2115,57
30.3951,58
30.2115,70
29.2398,60
30.1205,62
30.9598,65
29.6736,58
30.6748,58
30.303,59
30.2115,62
29.7619,62
29.5858,65
29.4985,62
30.7692,62
29.7619,58
30.3951,59
30.581,62
29.6736,61
29.7619,66
29.4118,65
29.6736,62
30.03,58
30.6748,59
30.2115,62
30.03,60
29.7619,64
29.4985,66
29.6736,61
29.9401,61
30.3951,61
30.3951,60
30.03,65
29.3255,62
29.7619,62
29.9401,61
29.9401,62
30.1205,62
30.303,61
30.03,64
29.6736,66
29.4985,66
29.5858,62
30.303,62
29.9401,59
30.303,59
30.2115,62
29.9401,61
30.03,65
29.6736,61
30.303,62
30.3951,58
30.7692,57
30.3951,61
30.1205,62
29.7619,65
29.4985,61
30.2115,61
30.1205,59
30.581,59
30.2115,66
29.6736,62
29.5858,65
29.3255,71
29.1545,62
30.03,62
30.2115,62
29.9401,59
30.1205,61
29.7619,62
29.7619,65
30.03,62
30.03,62
30.303,58
31.1526,58
30.303,58
30.3951,61
30.03,65
29.4985,64
29.7619,61
30.03,62
30.303,62
30.03,61
30.03,62
29.6736,62
29.6736,61
29.6736,62
29.9401,62
30.303,62
30.1205,62
29.9401,62
30.03,61
29.9401,61
30.03,61
30.1205,61
30.03,61
30.03,59
30.303,58
30.303,61
30.1205,61
30.1205,65
29.6736,62
29.9401,62
29.9401,57
30.2115,58
30.303,61
30.03,61
29.7619,64
29.4985,61
29.9401,60
30.03,58
30.6748,58
30.4878,61
30.03,65
29.4118,65
29.4118,62
29.8507,62
29.9401,60
30.3951,59
30.2115,61
29.9401,66
29.3255,64
29.4118,61
30.03,75
29.0698,64
30.03,61
30.1205,58
30.3951,58
30.1205,58
30.1205,61
29.9401,61
30.3951,64
30.03,62
29.9401,61
31.348,58
30.581,58
30.303,61
29.6736,61
29.7619,65
29.4118,62
29.9401,62
29.9401,58
30.581,59
30.2115,61
30.03,62
29.6736,64
29.3255,61
29.9401,60
30.03,61
30.303,63
29.9401,61
30.03,61
29.6736,61
29.8507,61
29.9401,61
30.03,62
30.303,60
30.03,62
29.8507,61
30.03,60
30.2115,62
29.9401,62
29.9401,61
29.9401,62
29.9401,62
29.9401,61
30.03,62
29.9401,62
30.03,61
29.9401,62
29.8507,62
30.03,65
29.6736,61
30.03,62
30.03,61
30.03,62
29.9401,61
30.1205,62
30.03,62
29.9401,62
30.03,63
29.9401,62
30.303,62
29.9401,70
29.3255,59
30.2115,58
30.3951,63
29.8507,63
29.8507,66
29.6736,58
30.303,62
30.03,66
29.6736,62
29.9401,65
30.303,63
29.6736,61
29.6736,62
30.03,62
30.1205,61
30.3951,62
29.6736,62
30.03,61
30.3951,61
30.03,61
30.3951,61
30.1205,62
29.9401,62
30.03,61
30.03,62
29.9401,62
30.03,62
29.9401,62
29.9401,61
30.03,61
29.9401,61
30.03,62
30.03,61
30.03,61
30.03,61
30.1205,61
30.03,62
30.03,61
30.1205,62
29.9401,62
30.03,63
29.8507,62
29.9401,61
30.03,63
29.8507,65
29.5858,66
29.5858,63
29.9401,62
29.8507,61
30.1205,60
30.1205,61
30.1205,61
30.1205,62
29.9401,61
30.1205,62
30.303,63
30.303,62
30.03,63
29.9401,62
29.8507,70
29.1545,62
29.9401,62
29.9401,58
30.303,62
29.9401,62
30.03,58
30.3951,58
30.3951,58
30.4878,62
30.03,61
30.8642,66
29.6736,61
30.03,65
29.3255,60
30.2115,58
30.303,61
29.7619,61
29.7619,64
29.4118,61
30.1205,61
30.03,59
30.581,58
30.303,61
30.3951,62
29.7619,66
29.3255,61
29.9401,62
29.8507,59
30.4878,57
30.303,61
29.9401,62
29.7619,64
29.4118,62
29.9401,61
30.1205,61
30.3951,61
30.03,61
30.1205,61
29.7619,61
29.6736,61
30.03,65
29.6736,62
30.2115,62
30.03,61
29.9401,61
30.03,61
30.03,62
29.8507,62
29.9401,66
29.5858,62
29.9401,62
30.303,66
29.6736,61
30.1205,62
29.9401,62
29.9401,61
29.9401,62
30.03,61
30.1205,61
30.4878,74
28.9017,58
30.3951,58
30.7692,59
30.1205,66
29.6736,64
29.7619,63
29.8507,62
30.03,61
29.9401,62
29.8507,61
31.25,62
29.5858,61
29.6736,62
29.7619,60
30.4878,62
30.2115,62
30.1205,60
30.1205,62
29.9401,62
29.9401,61
29.9401,62
30.03,61
30.03,62
29.9401,62
29.8507,62
29.9401,61
30.03,61
29.9401,62
30.03,61
30.1205,62
29.9401,66
29.6736,61
29.9401,62
30.03,66
29.6736,62
30.03,62
29.9401,61
30.03,61
30.03,66
29.5858,66
29.6736,61
30.3951,62
29.9401,62
30.03,62
30.303,61
30.1205,62
29.9401,62
29.8507,62
29.9401,62
30.303,62
30.303,61
30.03,61
30.1205,62
29.9401,66
29.6736,66
29.5858,62
30.03,62
30.03,61
30.1205,61
30.1205,75
28.9017,63
29.8507,62
29.8507,59
30.303,62
30.3951,61
30.3951,59
30.303,59
30.303,57
30.2115,62
29.9401,61
31.348,64
29.8507,62
30.03,62
29.6736,62
29.9401,62
29.9401,62
29.7619,62
29.6736,62
29.6736,62
30.03,66
29.4985,63
30.1205,63
29.9401,61
30.1205,62
30.03,60
30.1205,62
29.9401,61
30.1205,65
29.6736,61
30.03,62
30.3951,66
29.7619,62
30.03,66
29.5858,62
29.9401,61
29.9401,65
29.7619,62
29.8507,62
30.303,62
29.9401,63
29.9401,62
30.303,61
30.1205,61
30.3951,62
30.03,62
29.9401,61
30.303,62
30.03,62
30.03,61
29.9401,61
30.1205,62
30.03,63
29.8507,62
29.9401,62
30.03,62
29.9401,62
29.9401,61
30.03,62
29.9401,61
30.1205,70
29.1545,60
30.2115,58
30.3951,58
30.3951,66
29.6736,65
29.7619,58
30.3951,59
30.2115,62
30.03,58
30.303,62
30.7692,68
29.2398,59
29.9401,58
29.9401,65
30.03,61
30.3951,68
29.0698,62
29.7619,62
30.03,61
29.6736,66
29.6736,66
30.2115,61
29.6736,62
29.6736,63
30.2115,61
29.9401,61
30.6748,63
29.9401,61
30.03,66
29.5858,63
30.303,61
30.3951,62
30.03,63
29.9401,62
30.03,61
30.03,62
29.9401,66
29.7619,61
30.03,62
30.3951,62
30.03,61
30.03,61
30.1205,61
30.1205,61
30.1205,61
30.03,61
30.03,61
30.3951,61
30.03,73
29.0698,58
27.3224,61
27.248,61
27.248,61
27.3224,62
27.1739,61
27.248,62
27.1739,61
27.248,62
27.1739,63
28.0112,72
29.0698,62
29.8507,66
29.5858,57
30.303,62
30.03,62
29.9401,57
30.4878,58
30.303,63
29.9401,62
30.03,69
30.303,59
30.3951,61
30.3951,61
29.6736,63
29.9401,62
29.9401,61
29.6736,62
29.6736,61
30.03,61
30.1205,66
30.303,61
29.7619,66
29.5858,62
29.9401,62
30.03,62
30.03,60
30.03,62
29.9401,62
30.03,62
29.8507,61
30.3951,62
29.9401,62
30.3951,62
29.9401,63
29.9401,62
30.03,61
29.9401,61
30.1205,62
30.03,61
30.03,61
30.03,62
30.03,61
30.03,61
30.1205,63
30.03,61
30.03,61
30.03,63
29.8507,61
30.03,61
30.1205,61
29.9401,61
30.03,62
29.9401,62
29.8507,62
30.03,62
29.9401,63
29.8507,62
30.03,62
29.9401,61
30.03,75
28.8184,62
29.9401,64
29.8507,62
30.03,62
30.03,63
29.9401,59
30.303,60
30.2115,58
30.303,62
29.8507,66
30.8642,64
29.7619,62
30.1205,62
29.9401,59
30.2115,62
30.03,61
29.8507,61
29.8507,65
29.4118,62
30.03,62
30.303,62
30.2115,62
29.9401,65
29.7619,62
29.7619,62
29.9401,62
29.8507,65
29.6736,61
30.3951,62
29.9401,65
29.7619,62
30.03,61
30.03,62
30.303,58
30.303,59
30.3951,59
30.303,61
30.3951,63
29.8507,64
29.8507,61
30.303,63
29.9401,61
30.1205,61
30.1205,62
29.6736,62
29.6736,61
29.7619,63
29.8507,63
29.9401,62
30.2115,62
29.9401,62
30.03,62
29.9401,61
29.9401,62
30.03,61
30.1205,61
30.03,61
30.1205,63
30.03,62
29.9401,71
29.2398,59
30.303,58
30.2115,59
30.2115,62
30.03,64
29.6736,58
30.303,58
30.303,61
30.1205,66
29.6736,65
30.581,58
30.03,61
29.8507,62
29.7619,61
30.03,66
29.8507,61
29.6736,61
29.6736,62
29.9401,61
30.3951,61
30.303,61
29.7619,62
29.9401,61
30.03,62
29.9401,62
30.3951,61
30.03,61
30.03,62
30.03,61
30.03,61
30.03,61
29.9401,61
30.03,62
29.9401,62
30.03,61
30.03,61
30.03,62
29.9401,61
30.03,61
30.03,62
29.9401,61
30.03,61
30.03,62
30.03,61
30.03,61
30.03,62
29.9401,61
30.03,61
30.03,62
29.9401,61
29.9401,61
30.03,62
29.9401,61
30.03,61
30.03,61
29.9401,61
30.03,61
30.03,63
29.8507,62
29.9401,71
29.2398,62
29.9401,65
29.6736,59
30.2115,61
29.9401,61
30.03,58
30.303,62
29.9401,61
30.1205,61
30.1205,61
30.8642,61
30.03,62
30.303,61
29.7619,61
30.03,65
29.5858,60
29.6736,61
30.03,61
30.03,61
29.9401,61
30.03,61
29.9401,62
29.9401,63
29.8507,63
29.8507,63
30.2115,63
29.8507,63
29.8507,63
29.7619,63
29.8507,64
29.7619,62
29.9401,61
30.1205,61
30.2115,66
29.7619,61
30.2115,62
30.1205,62
30.1205,62
30.1205,63
30.03,62
30.2115,62
30.03,61
30.03,62
29.9401,61
30.3951,61
29.9401,63
29.9401,61
30.03,61
30.1205,61
30.2115,61
30.03,61
30.1205,61
29.9401,62
29.9401,61
30.03,61
30.03,61
30.1205,61
29.9401,62
29.8507,62
29.8507,71
29.1545,61
29.9401,61
30.03,58
30.3951,61
29.9401,62
29.9401,58
30.303,57
30.3951,58
30.3951,62
30.03,61
30.8642,64
29.7619,61
30.03,61
29.6736,61
30.03,61
30.1205,61
29.6736,61
29.6736,61
29.7619,61
30.03,62
29.9401,61
30.2115,61
29.9401,61
30.03,61
30.03,62
29.8507,62
29.9401,64
29.7619,62
29.7619,63
29.8507,64
29.8507,62
29.9401,64
29.7619,62
29.8507,63
29.7619,62
30.03,61
30.1205,62
30.1205,61
30.2115,61
30.2115,62
30.1205,62
30.03,61
30.303,61
30.1205,61
30.2115,61
30.1205,61
29.9401,61
30.1205,61
30.03,60
29.9401,61
30.1205,62
30.03,61
29.9401,61
30.03,62
29.9401,62
29.8507,61
30.03,62
29.9401,62
29.8507,61
30.03,70
29.1545,59
30.1205,62
29.9401,59
30.2115,61
29.9401,65
29.7619,59
30.1205,59
30.2115,61
30.1205,58
30.303,61
30.8642,68
29.3255,58
30.3951,62
29.6736,62
30.03,62
30.303,61
29.8507,61
29.8507,61
29.9401,61
29.6736,62
29.9401,61
30.581,61
29.6736,61
30.1205,62
30.03,61
30.03,62
29.9401,62
29.9401,61
30.03,63
29.8507,61
30.03,61
30.03,58
30.303,62
29.9401,61
30.03,61
30.03,62
30.03,62
29.9401,58
30.303,58
30.4878,59
30.2115,62
29.9401,61
29.6736,64
29.7619,66
29.5858,62
29.9401,61
30.03,66
29.6736,62
29.6736,62
29.5858,61
29.8507,61
30.03,61
30.03,62
30.1205,60
30.4878,61
30.03,61
30.03,60
30.3951,61
30.03,61
30.1205,71
29.0698,58
30.303,58
30.303,61
30.1205,62
29.8507,61
30.03,61
29.9401,59
30.1205,60
30.1205,59
30.1205,62
30.8642,62
29.6736,64
29.4118,61
30.03,61
30.1205,61
29.9401,61
30.03,61
29.9401,61
29.9401,61
29.8507,61
30.03,61
30.1205,62
30.2115,61
30.03,62
29.9401,62
29.8507,62
