FPS,LATENCY (MS)
59.8802,41
58.8235,37
60.241,37
59.8802,43
57.8035,37
62.1118,38
60.241,42
58.1395,37
60.9756,38
59.8802,36
60.6061,37
61.3497,37
60.241,36
59.8802,36
62.8931,40
59.1716,40
59.1716,36
62.1118,37
60.241,43
58.1395,38
59.1716,37
59.8802,37
59.8802,36
60.241,39
58.8235,41
59.5238,42
59.1716,40
58.4795,40
58.8235,43
59.8802,45
57.1429,46
57.1429,41
58.4795,40
58.4795,41
59.5238,41
59.8802,45
58.4795,40
60.241,46
57.8035,40
60.6061,41
62.1118,43
60.9756,46
58.1395,41
59.8802,40
60.241,42
59.5238,49
59.1716,43
58.8235,39
62.5,42
59.8802,37
61.3497,43
59.8802,44
60.9756,40
60.241,39
59.8802,42
60.241,38
64.1026,41
60.6061,41
59.5238,41
60.241,39
59.1716,41
60.9756,41
60.9756,40
59.8802,41
59.8802,41
60.241,43
58.1395,43
59.5238,40
60.241,40
60.241,38
60.6061,41
59.8802,40
60.241,41
59.8802,40
60.241,37
61.3497,43
59.8802,41
60.6061,43
58.8235,41
59.8802,43
57.8035,41
59.8802,41
59.8802,41
59.8802,40
59.8802,43
58.1395,41
60.9756,43
59.1716,44
59.8802,40
59.8802,43
60.241,41
60.241,41
59.8802,43
59.1716,40
60.241,41
60.6061,40
60.241,44
59.8802,41
60.9756,41
59.8802,46
59.1716,38
60.9756,41
59.8802,40
61.3497,44
58.4795,40
59.8802,41
59.8802,40
61.3497,41
59.5238,42
59.5238,42
61.3497,40
59.1716,41
60.241,39
59.8802,39
61.7284,40
60.241,41
59.8802,37
60.9756,40
60.9756,39
61.3497,39
60.6061,41
59.8802,41
59.8802,40
59.8802,41
59.5238,41
59.8802,40
60.241,42
58.4795,41
59.5238,41
59.1716,43
58.8235,44
58.8235,41
59.8802,40
59.8802,48
57.4713,44
58.8235,43
58.8235,40
60.6061,40
60.241,41
59.8802,44
59.8802,44
59.8802,47
58.1395,44
58.8235,44
61.3497,44
60.241,43
59.8802,41
59.5238,41
59.8802,43
59.1716,40
61.3497,42
60.9756,41
62.1118,40
61.3497,47
59.1716,46
58.8235,42
60.6061,41
60.241,43
59.1716,40
61.3497,40
60.241,44
59.1716,41
59.8802,40
60.241,44
60.9756,46
60.241,41
60.241,41
59.8802,43
59.8802,41
59.5238,42
59.1716,43
60.241,42
59.8802,45
58.1395,43
60.241,45
60.241,46
58.4795,43
59.1716,44
59.8802,45
58.8235,38
61.3497,38
62.1118,45
58.8235,38
62.5,40
60.9756,40
61.7284,37
63.2911,44
59.8802,38
62.1118,41
61.3497,41
59.1716,39
59.5238,39
62.1118,42
58.8235,40
60.241,39
60.241,40
59.1716,39
61.7284,40
59.1716,41
60.241,38
60.9756,37
60.6061,40
59.8802,37
61.7284,40
59.8802,40
60.241,38
60.6061,41
59.1716,41
59.8802,41
59.8802,40
59.1716,41
58.8235,43
58.8235,39
59.1716,40
59.8802,41
59.5238,39
59.5238,39
60.6061,41
59.8802,39
60.6061,48
57.1429,44
58.8235,41
60.6061,49
56.4972,40
60.241,40
60.241,39
59.8802,44
58.4795,40
60.241,40
59.5238,41
62.8931,40
61.3497,39
60.6061,41
63.2911,46
57.8035,40
59.8802,40
59.8802,48
58.4795,43
58.8235,41
59.8802,40
60.241,40
59.8802,41
59.5238,41
59.8802,41
62.1118,41
59.8802,40
59.8802,38
64.1026,39
61.7284,36
61.7284,40
60.241,37
61.3497,39
60.6061,41
60.241,37
61.3497,40
60.241,37
61.3497,37
59.8802,37
60.6061,37
59.5238,37
60.6061,37
59.5238,37
60.6061,36
61.7284,36
60.241,39
60.241,37
59.8802,41
58.8235,40
58.8235,40
59.1716,42
58.4795,39
59.5238,39
59.5238,37
59.5238,40
58.4795,40
59.5238,40
58.8235,40
59.8802,38
60.9756,39
60.241,40
60.6061,41
59.5238,41
59.1716,41
58.8235,41
59.8802,40
60.241,39
60.241,40
60.6061,39
59.5238,39
60.241,40
60.241,40
60.241,40
59.8802,41
59.8802,43
59.1716,40
59.8802,42
59.1716,41
59.5238,39
59.8802,45
57.8035,40
59.8802,40
59.8802,41
60.241,40
60.241,39
61.3497,40
60.241,39
60.9756,39
60.6061,45
58.1395,40
61.7284,39
60.241,39
60.6061,39
60.6061,39
60.241,39
60.241,39
60.241,39
59.8802,40
59.8802,44
59.8802,39
60.241,45
58.1395,39
59.8802,39
59.8802,40
59.8802,40
59.5238,39
59.8802,45
58.1395,40
50.2513,41
55.8659,40
54.3478,45
54.3478,40
54.3478,40
54.3478,40
54.3478,40
54.6448,39
54.6448,46
54.3478,40
66.2252,39
60.6061,39
60.6061,39
62.5,39
60.241,38
60.6061,39
60.6061,38
60.6061,38
60.241,44
60.241,39
60.241,38
60.241,40
59.5238,40
59.5238,39
59.8802,40
59.5238,45
57.8035,39
59.5238,40
59.5238,40
61.7284,39
59.8802,39
59.8802,39
59.8802,41
59.5238,40
59.8802,40
59.8802,39
61.7284,40
59.8802,39
60.241,39
60.241,40
59.8802,45
57.8035,39
59.8802,37
61.7284,36
61.3497,36
61.3497,37
61.3497,36
61.3497,37
60.6061,38
60.6061,41
59.5238,36
63.2911,37
61.3497,40
58.8235,36
59.8802,37
59.8802,36
60.241,36
59.8802,38
59.8802,38
59.8802,36
61.7284,37
59.8802,36
60.241,37
60.9756,37
59.8802,36
60.241,42
57.8035,40
58.8235,40
59.1716,39
59.5238,37
59.8802,37
59.8802,39
58.8235,39
59.1716,45
57.1429,37
59.1716,40
60.9756,40
59.8802,39
60.241,40
59.8802,39
59.1716,39
59.1716,44
58.4795,40
59.5238,39
61.7284,40
59.5238,42
58.8235,42
59.1716,44
58.4795,43
58.8235,39
59.8802,45
58.1395,40
61.3497,39
60.241,40
60.241,40
59.8802,39
61.3497,40
60.9756,43
60.241,39
61.3497,40
59.8802,39
62.1118,39
60.241,40
60.241,39
60.241,40
59.8802,40
59.8802,39
60.241,40
60.9756,40
59.8802,40
59.8802,39
59.8802,42
59.1716,40
59.8802,39
59.8802,40
60.241,41
59.5238,39
59.8802,39
60.6061,40
59.8802,39
60.241,40
59.8802,40
60.6061,40
59.8802,40
59.8802,44
58.1395,39
60.6061,40
59.8802,39
59.8802,39
60.241,39
59.8802,36
61.3497,36
61.3497,37
61.3497,36
61.3497,36
63.2911,36
60.9756,36
61.3497,38
60.241,36
60.9756,37
60.9756,44
57.1429,40
58.8235,40
58.8235,36
59.8802,40
58.8235,36
60.241,39
58.8235,40
59.1716,40
58.8235,39
59.1716,40
61.7284,39
60.241,39
60.241,40
58.8235,39
60.241,39
58.8235,40
59.5238,39
60.6061,39
60.241,40
59.8802,40
59.8802,39
59.8802,40
59.8802,40
59.8802,40
59.5238,40
59.8802,40
60.241,39
59.8802,40
59.8802,39
60.241,39
60.241,40
59.8802,40
59.8802,39
60.241,40
60.241,39
59.8802,41
59.5238,39
59.8802,40
59.8802,39
59.8802,40
59.8802,39
60.241,39
60.241,40
59.8802,39
60.241,39
60.241,40
60.6061,40
59.8802,39
60.241,40
59.8802,40
59.8802,39
59.5238,40
59.8802,40
59.8802,39
59.8802,44
58.4795,40
59.8802,39
60.241,40
59.8802,39
60.241,39
60.241,37
61.3497,39
60.241,36
61.3497,42
59.1716,39
61.3497,40
59.8802,40
59.8802,40
59.8802,39
59.8802,43
58.8235,40
58.8235,39
59.8802,39
58.8235,40
60.6061,39
60.241,39
60.241,40
59.8802,39
60.241,39
59.8802,40
60.9756,39
60.241,39
59.8802,40
59.8802,39
60.241,39
59.8802,41
59.5238,36
61.3497,41
59.1716,39
59.8802,41
59.5238,40
59.5238,39
60.241,36
61.3497,36
60.9756,40
59.8802,36
61.7284,36
59.8802,40
60.6061,36
61.3497,36
61.7284,43
59.1716,37
60.6061,36
59.8802,36
60.241,36
61.3497,37
59.8802,42
58.1395,39
60.241,38
59.5238,40
58.8235,40
60.9756,40
59.1716,40
58.8235,40
58.4795,40
58.8235,41
58.4795,39
60.9756,40
59.5238,43
58.1395,45
58.1395,39
60.241,43
58.8235,39
59.8802,39
60.241,40
59.8802,40
60.241,39
59.8802,43
59.1716,41
60.6061,38
62.5,43
58.8235,39
61.3497,39
60.241,39
60.241,39
60.241,39
60.241,41
59.5238,40
60.9756,40
60.241,39
59.5238,39
60.9756,40
59.5238,41
59.5238,39
59.8802,39
59.8802,36
60.9756,36
61.3497,36
61.3497,38
60.9756,37
60.9756,36
61.3497,37
61.3497,39
60.6061,39
59.8802,36
61.3497,36
60.241,40
58.8235,38
59.5238,37
60.241,39
59.1716,40
58.8235,41
58.4795,39
59.8802,40
59.8802,40
58.4795,42
57.4713,43
59.1716,41
58.8235,39
59.1716,40
59.8802,39
59.8802,39
60.6061,45
58.1395,39
60.241,39
59.8802,40
61.3497,39
61.3497,39
60.6061,40
59.8802,40
59.8802,44
58.4795,40
59.8802,39
61.7284,39
59.8802,40
60.241,40
59.8802,39
59.8802,40
59.5238,39
60.241,43
58.8235,40
61.7284,45
58.1395,40
59.8802,40
59.8802,40
59.8802,39
60.241,40
59.8802,41
59.8802,39
59.8802,41
60.9756,39
60.241,39
62.1118,41
59.5238,39
60.241,39
60.241,40
59.8802,39
60.241,39
60.6061,43
58.8235,40
60.241,40
59.5238,40
59.8802,40
60.6061,39
59.8802,40
59.8802,40
59.8802,39
59.8802,40
59.8802,40
60.9756,39
60.241,40
60.241,40
59.8802,39
59.8802,39
59.5238,40
59.8802,39
59.8802,40
59.8802,41
59.5238,39
60.241,40
59.8802,39
60.241,39
60.241,40
60.241,40
59.8802,36
61.3497,39
60.241,37
60.9756,36
61.7284,37
60.6061,37
60.9756,36
60.9756,36
60.9756,36
61.3497,36
61.7284,38
59.5238,37
60.9756,36
60.241,40
58.8235,37
60.241,37
59.8802,38
59.5238,38
59.5238,37
59.5238,38
59.5238,36
60.241,36
60.241,43
57.8035,41
59.1716,42
58.1395,45
57.4713,39
59.1716,44
57.8035,46
57.1429,42
58.4795,42
58.1395,45
57.1429,41
60.6061,36
62.1118,40
60.9756,40
61.7284,40
59.8802,43
60.6061,40
62.1118,39
60.9756,43
59.8802,40
61.7284,40
59.8802,43
57.8035,40
59.8802,39
60.241,40
60.241,40
60.9756,40
59.8802,43
58.8235,41
60.6061,41
59.5238,46
58.4795,44
59.5238,39
60.241,39
60.241,43
58.8235,38
60.241,39
60.6061,43
59.8802,42
59.5238,40
60.6061,43
60.9756,40
61.3497,39
60.241,43
58.4795,40
60.9756,40
59.8802,40
59.5238,39
60.9756,40
60.9756,40
59.5238,40
60.9756,41
59.8802,41
59.1716,42
59.8802,40
60.241,39
60.241,39
59.8802,44
58.4795,45
58.1395,45
58.4795,44
58.4795,45
58.4795,44
58.4795,44
59.5238,42
59.1716,42
58.8235,41
59.5238,45
59.8802,44
59.8802,39
62.1118,45
59.8802,40
61.7284,37
62.8931,39
61.7284,37
61.7284,37
61.7284,37
61.7284,37
62.8931,37
62.8931,38
60.6061,36
62.8931,36
61.3497,38
59.8802,37
60.9756,37
60.241,37
60.241,36
60.241,37
60.241,40
59.1716,37
60.241,37
60.241,37
59.8802,42
58.4795,38
59.8802,38
59.5238,39
59.1716,38
59.5238,38
59.5238,37
60.9756,37
60.241,37
59.8802,36
60.241,38
61.3497,37
60.241,36
60.6061,36
60.9756,36
60.241,38
59.8802,36
60.241,37
59.8802,41
58.4795,39
58.8235,40
59.5238,39
58.8235,39
58.8235,40
58.8235,39
58.8235,39
59.5238,40
58.8235,40
58.8235,39
60.6061,45
58.1395,39
59.8802,39
60.241,40
59.8802,40
59.8802,39
60.241,40
59.8802,40
59.8802,39
60.241,43
58.8235,40
61.7284,39
60.241,43
58.8235,40
59.8802,39
60.241,43
58.8235,40
59.8802,39
60.241,47
57.4713,40
60.9756,39
60.241,44
58.4795,45
59.1716,39
60.241,40
59.8802,40
60.9756,39
60.241,40
59.8802,40
62.5,39
60.241,40
59.8802,40
61.3497,39
62.1118,45
58.1395,39
60.241,39
60.241,43
58.8235,41
59.5238,39
60.241,41
59.5238,39
60.241,39
60.241,40
59.8802,44
59.8802,39
59.5238,40
59.8802,39
60.9756,45
58.4795,40
59.8802,41
59.8802,39
59.8802,41
59.5238,43
58.8235,45
59.8802,40
60.241,40
59.8802,39
60.241,40
62.1118,40
59.8802,39
60.6061,40
59.8802,41
59.8802,39
61.3497,40
62.1118,39
60.241,39
60.241,40
59.8802,40
59.8802,39
60.241,40
59.8802,40
59.8802,39
60.6061,41
59.5238,39
60.241,39
59.8802,40
59.8802,39
60.241,39
60.241,41
59.5238,40
59.8802,39
60.241,37
60.9756,39
60.6061,42
58.8235,44
58.4795,40
59.8802,39
59.8802,40
59.8802,40
60.241,39
60.241,39
60.241,39
59.1716,39
59.8802,40
60.9756,45
59.5238,39
60.241,40
59.8802,40
59.8802,45
58.1395,40
59.8802,41
59.1716,39
59.5238,40
59.8802,40
59.8802,40
61.7284,40
59.5238,40
59.8802,39
60.241,40
62.1118,40
59.8802,39
60.6061,50
56.8182,51
56.1798,49
56.8182,42
54.0541,43
53.7634,43
53.7634,40
54.3478,43
53.4759,41
54.3478,43
53.1915,43
56.4972,43
57.1429,40
57.4713,44
59.1716,41
60.9756,43
59.8802,40
59.8802,40
61.3497,45
58.4795,45
59.5238,40
61.3497,45
59.1716,41
59.1716,42
60.6061,42
59.5238,41
60.6061,41
59.5238,41
59.5238,41
61.3497,41
61.7284,40
59.8802,41
61.3497,38
61.7284,41
60.6061,40
60.6061,41
60.241,44
59.1716,43
59.1716,42
59.5238,42
59.5238,44
58.4795,43
59.5238,44
57.8035,41
59.8802,41
59.8802,41
59.8802,40
61.3497,44
59.8802,37
62.1118,41
60.241,40
61.7284,40
60.9756,42
60.6061,38
61.3497,38
60.9756,38
60.9756,38
60.6061,38
62.1118,37
59.8802,38
61.3497,40
59.8802,41
59.5238,37
61.7284,37
60.241,38
59.8802,36
60.6061,37
60.241,37
59.8802,37
59.8802,38
59.8802,40
59.8802,37
61.3497,37
60.241,37
59.8802,37
60.241,37
59.8802,36
60.6061,37
60.241,37
60.241,37
60.241,36
61.3497,37
59.8802,36
60.241,36
60.241,37
60.241,36
59.8802,36
59.8802,37
60.241,38
59.5238,39
59.5238,40
58.8235,44
57.4713,40
58.8235,40
58.8235,39
59.1716,41
58.8235,38
59.1716,37
59.8802,38
60.241,38
60.241,37
60.9756,44
60.6061,41
59.5238,41
59.5238,44
58.1395,41
59.8802,40
59.5238,44
57.8035,41
58.8235,41
58.8235,41
58.8235,41
60.9756,41
59.8802,40
60.241,43
60.6061,43
59.1716,43
58.8235,41
60.9756,39
60.6061,41
60.241,41
59.8802,41
59.8802,41
60.241,43
59.1716,41
60.6061,41
60.9756,39
61.3497,40
60.241,40
59.8802,41
59.8802,40
60.241,46
58.4795,46
58.1395,42
60.241,40
59.8802,45
58.4795,39
60.241,43
59.1716,45
58.1395,41
59.8802,41
59.5238,46
59.8802,39
62.5,46
58.4795,50
57.1429,43
60.6061,41
59.1716,40
60.9756,41
61.3497,40
60.241,43
59.5238,40
62.1118,42
58.4795,38
63.2911,38
64.5161,40
60.9756,42
59.5238,37
60.9756,37
61.3497,37
61.3497,37
62.1118,42
59.1716,40
61.3497,37
60.241,36
60.6061,36
61.3497,36
62.5,36
60.241,37
60.241,37
59.8802,36
60.241,41
60.6061,40
59.8802,39
59.1716,40
58.8235,40
58.8235,40
58.1395,40
58.8235,40
58.8235,43
57.8035,44
57.4713,45
58.4795,42
59.5238,41
59.5238,39
59.8802,40
60.241,41
60.241,41
59.5238,41
59.8802,41
60.9756,41
60.9756,41
61.7284,43
59.1716,45
58.4795,43
59.1716,41
59.1716,40
59.8802,41
59.8802,44
58.8235,48
57.1429,44
58.8235,43
59.1716,43
60.241,43
60.6061,45
59.1716,46
58.4795,45
58.4795,45
58.8235,44
59.8802,40
63.2911,44
60.241,49
57.8035,43
59.8802,41
60.9756,43
60.6061,43
60.9756,40
62.1118,39
61.7284,46
59.1716,43
59.1716,45
59.5238,38
64.1026,44
59.8802,43
59.1716,41
60.6061,41
60.9756,44
58.4795,40
59.8802,45
60.6061,40
60.9756,43
60.6061,43
58.4795,40
61.3497,41
60.6061,41
60.241,43
59.1716,40
61.3497,41
59.8802,41
61.3497,39
60.241,41
60.6061,41
60.6061,43
58.8235,46
58.4795,44
58.8235,40
60.9756,46
58.1395,43
59.1716,39
60.241,44
58.4795,41
60.241,41
59.8802,41
60.9756,41
61.7284,40
61.3497,41
59.8802,39
62.5,39
61.3497,40
60.241,40
60.9756,41
59.8802,43
59.5238,40
60.241,40
60.241,40
59.8802,40
60.241,40
59.5238,40
59.8802,39
59.8802,43
59.1716,43
59.5238,43
59.8802,43
58.8235,40
60.241,46
58.1395,43
58.8235,40
60.241,39
60.241,43
58.8235,40
61.3497,38
61.3497,42
60.241,43
60.241,38
60.6061,38
62.8931,39
61.7284,40
59.5238,43
58.4795,41
60.9756,41
59.5238,39
59.8802,40
60.9756,39
60.9756,39
59.5238,43
58.4795,40
59.5238,39
