FPS,LATENCY (MS)
21.4592,79
22.9358,80
21.2314,82
21.2766,90
19.4932,85
21.2766,81
23.5294,79
23.2019,76
23.2019,80
22.8311,83
22.8311,82
22.8311,85
22.7273,86
22.779,79
25.5754,80
25.2525,80
23.0415,79
22.9885,80
22.779,83
22.8311,87
22.8311,86
22.779,83
23.0947,80
23.3645,79
23.0415,80
22.9358,80
24.8756,79
24.8756,82
27.027,92
26.5252,88
27.027,84
25.0627,79
27.4725,79
24.8756,80
24.8756,80
25,80
23.0415,82
22.8833,89
22.6244,89
23.1481,85
23.1481,80
23.2019,79
22.9885,80
24.9377,79
24.9377,80
22.9358,86
22.6757,88
22.6757,89
21.3675,83
21.645,78
20.2429,76
21.5054,80
21.322,80
21.3675,80
19.9203,86
21.097,89
21.8818,79
23.4742,80
23.4742,80
23.1481,80
24.8139,79
24.6914,84
24.6914,90
24.2718,89
26.5252,80
25.2525,80
26.6667,81
24.8139,74
27.5482,76
25.1889,79
24.9377,87
24.5098,85
24.7525,80
23.5294,80
23.4192,80
24.9377,80
25,76
23.2558,85
22.5225,92
22.1729,91
22.3714,86
23.0415,82
23.2019,73
23.3645,81
22.9885,80
23.0415,79
23.0415,83
22.5734,84
23.0415,84
25.3165,79
25.641,81
23.2558,78
23.1481,79
22.6244,80
22.9885,83
22.8311,85
22.6244,93
22.5225,86
22.8311,81
23.2558,82
22.8833,80
23.0415,81
22.9358,80
24.9377,83
24.8139,87
22.779,88
22.8833,86
23.3645,92
22.7273,81
22.9885,80
23.0947,80
22.9885,80
23.0415,80
22.9885,80
21.4592,87
22.9885,89
22.9358,80
25.3165,80
25.641,81
22.9885,79
23.0415,83
22.8311,89
22.4719,83
22.8311,80
24.9377,80
23.3645,80
23.5294,80
22.9885,80
23.0415,83
22.8833,93
22.2222,90
24.5098,82
25.3807,80
23.2019,80
21.3675,79
22.9885,80
21.322,80
21.3675,84
19.7628,89
21.0526,89
21.5983,83
21.692,76
20.202,80
21.322,80
22.9885,79
23.0415,79
23.0415,83
22.8311,89
24.57,90
22.9885,83
23.31,80
23.1481,81
22.7273,80
22.9885,80
22.9885,78
22.9885,84
22.779,90
22.6244,90
22.9885,82
25.3807,83
22.9885,73
23.3645,81
24.9377,79
25,80
22.9885,83
22.8311,90
22.6757,89
23.0415,92
22.8833,83
22.9358,75
23.4192,80
22.6244,82
22.9358,79
22.9885,80
22.9885,86
22.8311,89
24.9377,90
24.8756,80
25.641,80
25.1256,74
27.248,81
24.8139,80
25,84
24.6305,86
26.738,89
26.9542,80
27.8552,80
27.933,81
27.1739,79
27.248,72
25,84
27.027,86
26.738,89
26.8097,80
25.3165,79
25.5102,78
23.0415,76
21.5517,82
21.2766,89
19.5312,83
20.9205,81
20.0401,81
20.1207,80
20.284,79
21.322,80
21.322,83
22.8311,92
22.1729,84
22.8833,83
23.31,79
21.4592,73
21.692,73
21.7391,78
21.4592,80
21.3675,83
21.2314,93
19.5312,84
21.645,83
21.4133,79
23.2019,73
23.4192,75
24.8139,81
24.4499,79
24.7525,84
22.779,90
22.6244,89
23.1481,78
23.3645,94
22.3714,80
22.9885,81
22.5734,80
22.7273,80
23.0415,79
23.0415,80
23.2019,86
23.2019,89
25,79
24.8756,80
23.8095,81
22.9358,80
24.9377,80
24.9377,83
24.6914,89
24.3309,88
26.5957,81
25.2525,80
25.4453,81
24.8139,79
27.248,83
24.7525,82
21.2314,90
20.8768,80
21.5054,80
21.7865,79
20.284,80
21.3675,83
21.2314,86
21.097,89
19.5312,81
20.0401,75
23.4192,80
23.5849,80
21.3675,82
21.2314,86
22.6757,83
21.2314,74
21.7391,80
20.202,80
21.7865,80
23.0415,79
22.779,82
21.1864,89
22.5225,90
22.5734,83
23.1481,80
23.1481,80
22.7273,80
24.8756,80
24.9377,80
22.9885,86
21.0526,89
22.7273,89
21.322,87
21.5054,81
20,80
21.3675,79
21.3675,79
21.4133,92
19.4553,80
21.3675,84
23.0947,86
23.0947,80
23.5294,80
23.3645,80
23.0947,80
22.9358,79
23.0415,89
22.4215,90
25.0627,80
24.8756,80
25.1889,80
25.3165,74
27.6243,81
24.8756,83
26.8817,90
26.5252,87
26.455,81
25.5102,79
25.5102,80
24.9377,82
24.7525,82
22.8311,89
22.2222,83
22.8833,79
23.2019,79
23.5849,81
23.4192,81
22.9885,80
22.9885,83
22.8311,88
22.6757,89
22.6757,83
23.2558,81
25.0627,80
24.8756,81
24.8139,83
24.7525,83
27.027,81
24.8756,91
24.3902,91
24.7525,84
27.4725,83
25,84
24.6914,83
24.7525,82
24.8139,76
23.31,85
22.8833,92
24.2718,86
23.31,85
23.31,83
21.4592,82
23.0415,79
23.2558,74
23.4192,77
23.2019,86
22.5734,84
22.9885,91
23.0415,77
23.4742,80
23.2558,80
25.1256,80
25,79
24.9377,80
22.7273,87
22.5734,83
23.1481,89
22.779,80
23.5849,79
24.7525,80
22.9885,80
22.9885,81
21.322,84
21.1416,90
22.4719,89
22.8311,80
25.0627,79
25.5102,80
22.9885,79
22.9885,82
22.9358,80
21.3675,88
22.5734,89
21.097,80
21.8341,81
21.7865,79
21.3675,79
19.9601,83
21.2314,89
20.9205,82
22.9358,79
22.9885,79
23.5294,80
25.5102,80
22.9885,80
23.0415,79
21.4133,89
22.4719,89
22.6244,83
23.31,79
23.2019,80
22.9885,80
21.322,80
21.3675,76
21.5517,83
21.1864,91
20.79,88
19.9203,83
20.202,80
18.797,83
18.5529,80
18.6916,79
19.9203,80
19.9203,83
21.0084,89
19.685,85
20.202,84
20.1613,93
19.5312,80
19.9203,80
20.0401,81
19.8413,80
19.9203,81
19.8413,80
20.0803,88
20,86
21.2766,81
23.1481,79
23.753,80
22.9885,81
22.9358,80
25.0627,84
22.8311,90
22.5734,85
22.7273,81
23.3645,80
23.31,81
22.9885,79
22.9885,84
22.8311,82
22.9358,87
22.5734,74
25.5102,72
23.9234,81
23.2019,80
25,82
24.8139,83
22.8833,83
22.8311,80
23.2019,81
21.4133,79
21.7391,79
19.7239,80
19.6464,82
19.8807,89
18.3486,93
17.2414,82
18.7266,80
17.6678,79
18.6916,74
18.9394,80
18.6567,79
18.6916,77
18.797,89
18.4502,86
20.0803,81
20.4499,80
20,80
21.322,79
21.322,82
22.5734,84
21.1864,86
22.6244,92
24.0385,80
25.4453,81
23.2558,79
25,80
24.9377,92
24.2131,80
24.9377,79
25.0627,76
25.3807,86
24.9377,79
25.7069,80
24.9377,79
27.248,80
24.8756,82
24.7525,89
25.1256,82
22.8833,79
22.9885,79
24.7525,73
23.6967,80
22.9885,82
22.8833,88
22.5734,83
22.8311,80
23.0947,79
23.5294,79
25.0627,86
22.6757,75
21.5517,82
22.5225,92
20.79,84
21.2766,81
21.645,82
21.3675,80
21.3675,79
21.322,79
19.9601,76
20.3252,91
20.5761,82
19.9203,77
22.0751,80
21.5517,79
21.4592,72
21.7865,79
21.4133,80
19.9203,83
21.1416,89
22.3214,87
23.2558,87
22.779,81
22.779,80
22.9885,80
22.9358,80
24.4499,74
25.1889,83
24.6305,89
24.5098,92
22.8311,84
23.2019,73
23.753,73
21.7391,79
21.3675,75
20.1207,80
19.9601,74
19.9601,90
21.097,84
20.1207,84
21.692,88
21.1416,81
22.5225,71
23.0415,71
23.3645,83
24.3902,77
25.1256,84
22.4719,88
23.0415,89
22.779,80
23.2558,80
21.7391,81
21.4133,80
22.5734,76
22.8311,83
23.0415,86
22.5225,81
25.0627,80
25.5102,79
27.933,75
27.5482,78
29.9401,80
27.248,82
27.027,86
24.2718,86
24.7525,79
25.3165,72
23.4742,79
23.0415,78
22.9885,79
22.779,82
22.8833,82
22.8833,85
22.8311,82
23.2019,80
21.5983,80
21.322,80
22.6244,79
22.9885,80
22.9885,82
22.8311,86
22.779,88
24.5098,85
22.9885,80
25.0627,78
27.3224,80
24.9377,79
24.8756,79
24.8756,82
24.7525,92
22.4719,92
22.6757,86
21.4133,81
